         1920208 function calls (1889728 primitive calls) in 2.762 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _iotools.py:228(NameValidator)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 verifier.py:110(Verifier)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:15(WeightedQuantizedModule)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
        1    0.000    0.000    0.000    0.000 collections.py:1520(EventCollection)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
        1    0.000    0.000    0.000    0.000 splitter_base.py:91(FxNetAccNodesFinder)
        1    0.000    0.000    0.000    0.000 const_fold.py:12(FoldedGraphModule)
        1    0.000    0.000    0.000    0.000 graph.py:117(_Namespace)
        1    0.000    0.000    0.000    0.000 rnn.py:1196(RNNCell)
        1    0.000    0.000    0.000    0.000 profiler.py:801(ExecutionTraceObserver)
        1    0.000    0.000    0.000    0.000 __init__.py:802(_SharedFile)
        1    0.000    0.000    0.000    0.000 dataframes.py:72(Capture)
        1    0.000    0.000    0.000    0.000 offsetbox.py:563(DrawingArea)
        1    0.000    0.000    0.000    0.000 ns_types.py:7(NSSingleResultValuesType)
        1    0.000    0.000    0.000    0.000 rnn.py:1609(LSTMCell)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        3    0.000    0.000    0.000    0.000 core.py:1624(__xor__)
        1    0.000    0.000    0.000    0.000 distributed.py:55(_MixedPrecision)
        1    0.000    0.000    0.000    0.000 polar.py:206(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 category.py:26(StrCategoryConverter)
        1    0.000    0.000    0.000    0.000 _mathtext.py:221(Fonts)
        1    0.000    0.000    0.000    0.000 collections.py:2108(QuadMesh)
        1    0.000    0.000    0.000    0.000 rcsetup.py:281(_validate_toolbar)
        1    0.000    0.000    0.000    0.000 weak.py:119(WeakIdKeyDictionary)
        1    0.000    0.000    0.000    0.000 header.py:408(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 normalization.py:94(LayerNorm)
        1    0.000    0.000    0.000    0.000 utils.py:410(NamespaceHelper)
        2    0.000    0.000    0.000    0.000 glob.py:414(wildcard_selector)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:1166(wrap)
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
        7    0.000    0.000    0.000    0.000 _docstring.py:61(__init__)
        1    0.000    0.000    0.000    0.000 pooling.py:312(MaxUnpool1d)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
       10    0.000    0.000    0.000    0.000 results.py:349(get)
        1    0.000    0.000    0.000    0.000 core.py:717(add_condition)
        1    0.000    0.000    0.000    0.000 _trace.py:1426(TopLevelTracedModule)
       23    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:675(TextArea)
        1    0.000    0.000    0.000    0.000 collections.py:1891(TriMesh)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:156(ChunkStream)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:250(EntryPoints)
        1    0.000    0.000    0.000    0.000 cbook.py:570(Stack)
        1    0.000    0.000    0.000    0.000 locks.py:469(_BarrierState)
        1    0.000    0.000    0.000    0.000 quasirandom.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv.py:126(Conv1d)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:98(RelaxedOneHotCategorical)
        1    0.000    0.000    0.000    0.000 logistic_normal.py:11(LogisticNormal)
        2    0.000    0.000    0.000    0.000 __init__.py:52(__init__)
        1    0.000    0.000    0.000    0.000 model.py:1821(Type)
        1    0.000    0.000    0.000    0.000 _typing.py:275(_DataPipeMeta)
        1    0.000    0.000    0.000    0.000 model.py:2496(BaseOperatorName)
        1    0.000    0.000    0.000    0.000 model.py:1267(BackendIndex)
        1    0.000    0.000    0.000    0.000 inspect.py:3262(bind_partial)
        1    0.000    0.000    0.000    0.000 while_loop.py:21(WhileLoopOp)
        1    0.000    0.000    0.000    0.000 stateless.py:97(_ReparametrizeModule)
       10    0.000    0.000    0.000    0.000 __init__.py:844(_get_sym_math_fn)
        1    0.000    0.000    0.000    0.000 sparse.py:82(EmbeddingBag)
        7    0.000    0.000    0.000    0.000 graph.py:61(_register_custom_builtin)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
        1    0.000    0.000    0.000    0.000 rnn.py:35(PackedSequence_)
        1    0.000    0.000    0.000    0.000 pooling.py:975(FractionalMaxPool3d)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1386(FancyArrow)
        1    0.000    0.000    0.000    0.000 collections.py:1703(CircleCollection)
        1    0.000    0.000    0.000    0.000 extras.py:1806(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 core.py:3033(Regex)
        1    0.000    0.000    0.001    0.001 flex_attention.py:89(__init__)
        1    0.000    0.000    0.000    0.000 streams.py:116(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 case.py:244(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 linear_fused.py:16(LinearBn1d)
        1    0.000    0.000    0.000    0.000 std.py:76(TqdmDefaultWriteLock)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:110(RelaxedBernoulli)
        1    0.000    0.000    0.000    0.000 _python_dispatch.py:35(TorchDispatchMode)
        1    0.000    0.000    0.000    0.000 process.py:396(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:674(Barrier)
        1    0.000    0.000    0.000    0.000 core.py:3845(ParseExpression)
        1    0.000    0.000    0.000    0.000 adamw.py:32(AdamW)
        8    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 transforms.py:2187(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 _meta.py:11(PackageMetadata)
        1    0.000    0.000    0.000    0.000 version.py:36(_Version)
        1    0.000    0.000    0.000    0.000 semi_structured.py:523(SparseSemiStructuredTensorCUSPARSELT)
        1    0.000    0.000    0.000    0.000 base_events.py:276(Server)
        1    0.000    0.000    0.000    0.000 proxy.py:550(ParameterProxy)
        1    0.000    0.000    0.000    0.000 adamax.py:28(Adamax)
        2    0.000    0.000    0.000    0.000 constraints.py:364(__init__)
        1    0.000    0.000    0.000    0.000 _ops.py:1283(__init__)
        1    0.000    0.000    0.000    0.000 cmd.py:52(Cmd)
        4    0.000    0.000    0.000    0.000 numerictypes.py:234(obj2sctype)
        1    0.000    0.000    0.005    0.005 rng_prims.py:218(register_run_with_rng_state_op)
        1    0.000    0.000    0.000    0.000 core.py:126(Diagnostics)
        1    0.000    0.000    0.000    0.000 core.py:2504(Keyword)
        1    0.000    0.000    0.000    0.000 functional_tensor.py:722(CppFunctionalizeAPI)
        1    0.000    0.000    0.000    0.000 normalization.py:215(InstanceNorm2d)
        1    0.000    0.000    0.000    0.000 conv.py:557(Conv3d)
        1    0.000    0.000    0.000    0.000 traceback.py:424(StackSummary)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 model.py:49(Variant)
        1    0.000    0.000    0.000    0.000 package_exporter.py:76(PackagingErrorReason)
        6    0.000    0.000    0.000    0.000 _internal.py:115(register_artifact_log)
        1    0.000    0.000    0.000    0.000 rnn.py:1490(RNNCell)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2570(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 collections.py:1954(_MeshData)
        4    0.000    0.000    0.000    0.000 rcsetup.py:246(validate_fonttype)
        1    0.000    0.000    0.000    0.000 __init__.py:509(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 proxy_tensor.py:1501(_ModuleStackTracer)
        1    0.000    0.000    0.000    0.000 observer.py:1557(ReuseInputObserver)
        1    0.000    0.000    0.000    0.000 qconfig_mapping.py:201(QConfigMapping)
        1    0.000    0.000    0.000    0.000 constraints.py:285(_IntegerInterval)
        2    0.000    0.000    0.000    0.000 constraints.py:418(__init__)
        1    0.000    0.000    0.000    0.000 selector_events.py:923(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 nadam.py:30(NAdam)
        1    0.000    0.000    0.000    0.000 _check.py:10(AttributeTypeIsSupportedChecker)
        1    0.000    0.000    0.000    0.000 model.py:449(DeviceCheckType)
        1    0.000    0.000    0.000    0.000 cmd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:518(deprecated)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:697(_WorldMeta)
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        1    0.000    0.000    0.000    0.000 selectors.py:84(BaseSelector)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 operator_support.py:28(OperatorSupportBase)
        1    0.000    0.000    0.000    0.000 conv_relu.py:102(ConvReLU2d)
        2    0.000    0.000    0.000    0.000 constraints.py:133(__call__)
        1    0.000    0.000    0.000    0.000 chi2.py:9(Chi2)
        1    0.000    0.000    0.000    0.000 conv.py:378(Conv2d)
        1    0.000    0.000    0.000    0.000 model.py:1099(NativeFunctionsGroup)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:286(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 cbook.py:815(Grouper)
        1    0.000    0.000    0.000    0.000 __init__.py:215(StreamContext)
        1    0.000    0.000    0.003    0.003 effects.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adagrad.py:25(Adagrad)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 operator_support.py:178(OpSupports)
        1    0.000    0.000    0.000    0.000 _digraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 ticker.py:199(Formatter)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 frontend.py:657(WithItemBuilder)
        1    0.000    0.000    0.000    0.000 transforms.py:1204(CumulativeDistributionTransform)
        1    0.000    0.000    0.000    0.000 tarfile.py:330(_Stream)
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1894(Affine2D)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fake_tensor_utils.py:21(_DeconstructedSymNode)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        2    0.000    0.000    0.000    0.000 vmap.py:39(doesnt_support_saved_tensors_hooks)
        1    0.000    0.000    0.000    0.000 datapipe.py:367(_DataPipeSerializationWrapper)
        1    0.000    0.000    0.000    0.000 dataset.py:77(IterableDataset)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
       10    0.000    0.000    0.000    0.000 enum.py:114(_iter_bits_lsb)
        8    0.000    0.000    0.000    0.000 _local.py:148(__truediv__)
        1    0.000    0.000    0.000    0.000 Image.py:3830(_apply_env_variables)
       12    0.000    0.000    0.000    0.000 core.py:5844(postParse)
        1    0.000    0.000    0.001    0.001 out_dtype.py:48(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:560(ColorConverter)
        1    0.000    0.000    0.000    0.000 fake_utils.py:78(CrossRefFakeMode)
        1    0.000    0.000    0.000    0.000 flex_attention.py:559(FlexAttentionAutogradOp)
        1    0.000    0.000    0.000    0.000 linear_relu.py:130(LinearTanh)
        1    0.000    0.000    0.000    0.000 _state.py:22(__init__)
        1    0.000    0.000    0.000    0.000 loss.py:828(HingeEmbeddingLoss)
        1    0.000    0.000    0.000    0.000 pickle.py:194(_Framer)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.025    0.025 flex_attention.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1424(DraggableBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1695(TransformWrapper)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:259(FakeTensorConverter)
        1    0.000    0.000    0.000    0.000 graph_module.py:305(_WrappedCall)
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array_utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:158(__getattr__)
        1    0.000    0.000    0.000    0.000 utils.py:138(PytreeThunk)
       16    0.000    0.000    0.000    0.000 deprecation.py:174(__set_name__)
        1    0.000    0.000    0.007    0.007 __init__.py:326(__getattr__)
        1    0.000    0.000    0.000    0.000 _triplot.py:1(<module>)
        2    0.000    0.000    0.000    0.000 verifier.py:85(__new__)
        1    0.000    0.000    0.000    0.000 deterministic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        2    0.000    0.000    0.000    0.000 rcsetup.py:431(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:750(PngImageFile)
        1    0.000    0.000    0.000    0.000 linear_relu.py:15(LinearReLU)
        1    0.000    0.000    0.000    0.000 library.py:56(Library)
        1    0.000    0.000    0.000    0.000 _functions.py:7(SyncBatchNorm)
        1    0.000    0.000    0.000    0.000 batchnorm.py:25(_NormBase)
        1    0.000    0.000    0.000    0.000 _importlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:350(BackendConfig)
        1    0.000    0.000    0.000    0.000 grad_scaler.py:12(GradScaler)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
